City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,yuxi,24.355,102.5422,289.06,84,100,0.84,CN,1698715283
359,tavda,58.0425,65.2726,265.2,96,98,1.79,RU,1698715262
360,vuktyl,63.8567,57.3094,265.99,92,96,3.58,RU,1698715287
361,namtsy,62.7161,129.6658,258.8,91,87,2.66,RU,1698715290
362,mount gambier,-37.8333,140.7667,286.53,49,86,4.37,AU,1698715292
363,chingirlau,51.095,54.0814,276.08,76,100,5.22,KZ,1698715294
364,daventry,52.2569,-1.1607,280.83,96,35,1.52,GB,1698715297
365,medan,3.5833,98.6667,300.17,94,40,1.03,ID,1698715299
366,taulaga,-11.0553,-171.0883,301.55,78,31,9.3,AS,1698715124
367,saidpur,25.7777,88.8917,294.86,84,99,2.47,BD,1698715303
368,butte,39.6499,-121.5677,291.16,33,0,0.0,US,1698715058
369,nova xavantina,-14.6667,-52.35,304.69,36,100,1.31,BR,1698715310
370,wynyard,-41.0,145.7167,285.92,58,45,6.07,AU,1698715318
371,arraial do cabo,-22.9661,-42.0278,297.54,91,100,0.59,BR,1698715320
372,ise,34.4833,136.7,291.15,70,3,2.03,JP,1698715322
373,emerald,-23.5333,148.1667,304.45,26,0,3.43,AU,1698715324
374,superior,46.7208,-92.1041,273.42,89,100,4.12,US,1698715326
375,rikaze,29.25,88.8833,275.48,57,0,1.26,CN,1698715329
376,kas,36.2018,29.6377,295.17,49,9,1.89,TR,1698715331
377,belyy yar,53.6039,91.3903,270.09,93,40,0.0,RU,1698715333
378,forde,61.4522,5.8572,274.15,54,2,2.06,NO,1698715335
379,uray,60.1247,64.7758,266.97,69,100,2.68,RU,1698715338
380,mount isa,-20.7333,139.5,308.02,34,5,5.14,AU,1698715340
381,qacha's nek,-30.1154,28.6894,276.15,87,100,1.62,LS,1698715342
382,aitape,-3.1374,142.3475,298.75,91,100,3.47,PG,1698715344
383,mantua,45.1667,10.7833,288.73,90,10,0.89,IT,1698715346
384,san luis,-33.295,-66.3356,285.2,36,83,10.81,AR,1698715349
385,ghat,24.9647,10.1728,296.2,19,0,1.01,LY,1698715117
386,flying fish cove,-10.4217,105.6791,300.97,78,100,5.14,CX,1698715353
387,floro,61.5996,5.0328,278.69,44,0,3.09,NO,1698715355
388,el obeid,13.1842,30.2167,301.2,51,100,3.4,SD,1698715357
389,kailua-kona,19.6406,-155.9956,303.3,76,0,5.66,US,1698715359
390,ishinomaki,38.4167,141.3,291.15,69,0,1.74,JP,1698715362
391,gandajika,-6.75,23.95,292.86,94,100,2.21,CD,1698715364
392,praia da vitoria,38.7333,-27.0667,292.46,82,40,8.04,PT,1698715366
393,souillac,-20.5167,57.5167,297.36,88,40,1.54,MU,1698715368
394,quimili,-27.6333,-62.4167,289.16,78,100,6.07,AR,1698715370
395,kuala terengganu,5.3302,103.1408,301.12,89,20,1.03,MY,1698715372
396,kuala belait,4.5833,114.1833,302.24,84,100,2.04,BN,1698715374
397,vanimo,-2.6741,141.3028,299.23,90,100,4.41,PG,1698715377
398,hadibu,12.65,54.0333,299.24,76,100,4.22,YE,1698715379
399,narrabri,-30.3167,149.7833,305.66,24,100,0.89,AU,1698715381
400,saldanha,-33.0117,17.9442,289.18,67,1,5.0,ZA,1698715383
401,broken hill,-31.95,141.4333,290.68,39,48,5.48,AU,1698715385
402,pyinmana,19.7333,96.2167,296.38,91,100,0.7,MM,1698715387
403,ghadamis,30.1337,9.5007,297.46,20,12,4.09,LY,1698715390
404,pokrovsk,48.282,37.1758,283.32,81,100,3.83,UA,1698715392
405,santa rosalia,27.3167,-112.2833,294.95,51,0,4.92,MX,1698715396
406,xam nua,20.4197,104.0439,291.71,86,100,0.83,LA,1698715399
407,phek,25.6667,94.5,283.7,89,19,0.65,IN,1698715401
408,necochea,-38.5473,-58.7368,281.25,65,1,3.29,AR,1698715403
409,san antonio oeste,-40.7319,-64.9477,283.88,47,4,8.13,AR,1698715405
410,east london,-33.0153,27.9116,286.62,85,28,4.29,ZA,1698715344
411,akom ii,2.7833,10.5667,294.6,98,100,0.98,CM,1698715410
412,garissa,-0.4536,39.6401,298.82,75,13,4.29,KE,1698715412
413,yuzhno-kurilsk,44.0306,145.8556,284.47,81,34,4.59,RU,1698715414
414,tshabong,-26.05,22.45,286.34,73,1,8.04,BW,1698715416
415,meiktila,20.8667,95.8667,296.32,79,67,2.13,MM,1698715419
416,farmville,37.3021,-78.3919,291.37,89,100,3.09,US,1698715421
417,caorle,45.5966,12.8758,292.17,80,100,9.16,IT,1698715423
418,qamdo,31.1667,97.2333,270.07,67,79,0.68,CN,1698715425
419,ulundi,-28.3352,31.4162,285.47,80,100,1.31,ZA,1698715427
420,cumana,10.4635,-64.1775,299.8,77,75,1.42,VE,1698715429
421,bol,13.4586,14.7147,301.48,35,3,7.42,TD,1698715431
422,dryden,49.7833,-92.7503,269.31,93,75,1.54,CA,1698715434
423,richards bay,-28.783,32.0377,288.46,85,99,2.43,ZA,1698715436
424,fale old settlement,-9.3852,-171.2468,301.77,77,100,6.93,TK,1698715438
425,acarau,-2.8856,-40.12,299.17,75,50,6.54,BR,1698715440
426,nema,57.5067,50.5011,269.67,97,97,2.59,RU,1698715442
427,sultangazi,41.1065,28.8685,292.14,82,40,2.57,TR,1698715444
428,chela,34.069,104.4619,282.07,67,4,1.39,CN,1698715447
429,tzaneen,-23.8332,30.1635,283.77,68,100,0.92,ZA,1698715449
430,zachary,30.6485,-91.1565,284.11,92,100,4.63,US,1698715451
431,yelizovo,53.1873,158.3805,280.23,52,0,6.0,RU,1698715453
432,inhambane,-23.865,35.3833,293.01,71,100,5.05,MZ,1698715455
433,namsos,64.4662,11.4957,269.18,86,0,3.09,NO,1698715458
434,acajutla,13.5928,-89.8275,298.75,88,100,7.12,SV,1698715460
435,ancud,-41.8697,-73.8203,278.81,88,11,3.14,CL,1698715462
436,alice springs,-23.7,133.8833,301.9,13,2,7.72,AU,1698715181
437,forshaga,59.5254,13.4813,273.44,100,100,5.14,SE,1698715466
438,ambon,-3.6954,128.1814,303.23,74,40,1.54,ID,1698715469
439,fort st. john,56.2499,-120.8529,277.09,56,75,3.6,CA,1698715448
440,matam,15.6175,-13.3303,304.78,43,88,5.02,SN,1698715473
441,weno,7.4515,151.8468,303.12,79,100,3.6,FM,1698715475
442,tazacorte,28.629,-17.9293,295.69,95,0,1.54,ES,1698715477
443,'ain benian,36.8028,2.9219,294.2,79,100,9.24,DZ,1698715480
444,gargzdai,55.7128,21.4033,281.03,92,100,3.98,LT,1698715482
445,misratah,32.3754,15.0925,296.45,77,0,6.07,LY,1698715484
446,al mijlad,11.0333,27.7333,301.66,52,48,3.38,SD,1698715486
447,porto velho,-8.7619,-63.9039,298.18,94,20,0.51,BR,1698715482
448,taltal,-25.4,-70.4833,291.87,69,13,2.53,CL,1698715491
449,tari,12.4086,4.4914,301.14,20,40,4.02,NG,1698715493
450,lysyye gory,51.5506,44.8414,282.33,82,100,7.29,RU,1698715497
451,east tamworth,-31.0894,150.9436,303.92,23,80,5.14,AU,1698715499
452,karasuk,53.7377,78.0403,270.93,97,100,3.65,RU,1698715501
453,mount pearl,47.5166,-52.7813,274.73,93,100,2.06,CA,1698715504
454,alamosa,37.4695,-105.87,274.14,40,0,1.54,US,1698715508
455,poronaysk,49.2167,143.1167,283.44,58,7,4.55,RU,1698715510
456,sinaloa de leyva,25.8333,-108.2333,298.79,58,0,3.1,MX,1698715286
457,hotan,37.0997,79.9269,286.04,18,0,1.71,CN,1698715515
458,lamu,-2.2717,40.902,298.27,88,12,3.7,KE,1698715517
459,henryetta,35.4398,-95.9819,276.27,67,0,1.81,US,1698715519
460,chandler,33.3062,-111.8412,297.45,23,0,2.57,US,1698715521
461,monster,52.0258,4.175,284.25,94,100,2.57,NL,1698715523
462,lautoka,-17.6167,177.4667,307.07,52,20,4.63,FJ,1698715378
463,vyritsa,59.4078,30.3481,272.69,98,86,1.58,RU,1698715528
464,moyale,3.5167,39.0584,291.66,84,3,2.52,KE,1698715530
465,salina,38.8403,-97.6114,275.34,66,0,3.09,US,1698715379
466,saint-paul,-21.0096,55.2707,296.21,83,2,0.45,RE,1698715534
467,codigoro,44.8311,12.1142,290.92,68,89,9.32,IT,1698715537
468,baker city,44.7749,-117.8344,278.48,51,0,5.14,US,1698715539
469,pokhara,28.2333,83.9833,290.11,47,99,2.91,NP,1698715541
470,hilo,19.7297,-155.09,301.0,82,100,4.63,US,1698715543
471,plastun,44.7561,136.2939,288.07,56,0,1.68,RU,1698715545
472,cidreira,-30.1811,-50.2056,292.73,94,100,2.39,BR,1698715547
473,zhongshu,24.5167,103.7667,287.16,90,100,1.28,CN,1698715550
474,kalemie,-5.9475,29.1947,296.38,75,100,1.2,CD,1698715552
475,mahibadhoo,3.7833,72.9667,300.61,74,76,1.95,MV,1698715554
476,bam,29.106,58.357,294.87,27,61,2.62,IR,1698715556
477,lampazos de naranjo,27.0167,-100.5167,281.34,60,100,4.21,MX,1698715558
478,port douglas,-16.4833,145.4667,298.68,55,95,4.6,AU,1698715560
479,kangding,30.0513,101.9603,283.65,81,28,1.4,CN,1698715563
480,saffron walden,52.0234,0.2423,280.4,97,0,2.57,GB,1698715565
481,yarmouth,41.7057,-70.2286,285.35,95,100,10.28,US,1698715567
482,kerikeri,-35.2268,173.9474,292.81,84,98,3.11,NZ,1698715569
483,princeville,45.7668,-61.2985,277.21,96,100,1.54,CA,1698715571
484,taroa,8.7058,171.2275,301.18,81,75,8.05,MH,1698715574
485,port blair,11.6667,92.75,301.17,83,40,2.06,IN,1698715576
486,keflavik,64.0049,-22.5624,276.39,75,75,6.69,IS,1698715578
487,bubaque,11.2833,-15.8333,301.49,72,77,4.17,GW,1698715581
488,illizi,26.4833,8.4667,298.64,17,0,4.67,DZ,1698715583
489,lebanon,36.2081,-86.2911,279.97,91,100,4.63,US,1698715585
490,kvissleby,62.2936,17.375,271.06,78,100,6.35,SE,1698715587
491,yetkul',54.8221,61.588,266.4,97,92,2.13,RU,1698715589
492,lysekil,58.2743,11.4358,275.94,85,100,7.54,SE,1698715592
493,devils lake,48.1128,-98.8651,267.14,80,100,11.83,US,1698715594
494,puerto armuelles,8.2833,-82.8667,300.42,75,100,4.47,PA,1698715431
495,tillaberi,14.2117,1.4531,302.24,13,0,3.97,NE,1698715599
496,liegi,50.6337,5.5675,283.69,93,75,6.17,BE,1698715578
497,siwa oasis,29.2041,25.5195,294.93,72,3,3.01,EG,1698715603
498,sirnak,37.5228,42.4594,284.19,41,99,3.08,TR,1698715606
499,sanawad,22.1833,76.0667,292.44,54,100,2.73,IN,1698715608
500,cabedelo,-6.9811,-34.8339,297.52,75,100,4.99,BR,1698715610
501,wildwood,38.5828,-90.6629,275.51,76,0,1.54,US,1698715612
502,san jose del guaviare,2.5729,-72.6459,297.8,86,60,1.47,CO,1698715614
503,sohbatpur,28.5202,68.5434,295.7,34,0,0.23,PK,1698715616
504,clinton,42.587,-82.9199,277.16,64,6,0.45,US,1698715618
505,iaciara,-14.0958,-46.6317,302.38,27,97,1.25,BR,1698715620
506,marat,25.0701,45.4615,294.02,49,16,2.39,SA,1698715623
507,mutsu,41.2894,141.2169,287.98,68,6,4.24,JP,1698715625
508,uliastay,47.7417,96.8444,274.3,77,100,2.22,MN,1698715627
509,lazaro cardenas,17.9583,-102.2,300.01,85,9,2.04,MX,1698715629
510,pitimbu,-7.4706,-34.8086,297.48,77,100,4.7,BR,1698715631
511,badger,64.8,-147.5333,274.08,83,75,0.0,US,1698715634
512,toliara,-23.35,43.6667,294.99,83,100,4.76,MG,1698715636
513,baoding,38.8511,115.4903,289.85,49,10,0.93,CN,1698715638
514,la ronge,55.1001,-105.2842,263.29,73,0,1.54,CA,1698715640
515,wulingyuan,29.3494,110.5441,292.16,70,33,1.17,CN,1698715643
516,brookings,44.3114,-96.7984,272.15,71,100,15.43,US,1698715645
517,massawa,15.6097,39.45,302.48,64,94,0.78,ER,1698715647
518,san miguel de allende,20.9167,-100.75,291.59,67,5,3.13,MX,1698715649
519,wading river,40.9455,-72.8209,285.14,83,100,10.73,US,1698715651
520,mhamid,29.82,-5.72,295.77,30,94,0.8,MA,1698715653
521,petropavl,54.8753,69.1628,269.14,100,100,3.0,KZ,1698715656
522,dibba al-hisn,25.6196,56.2729,295.25,53,7,1.54,AE,1698715658
523,tasgaon,17.0333,74.6,294.94,52,35,3.77,IN,1698715660
524,ust-tsilma,65.441,52.1498,264.6,98,92,0.89,RU,1698715662
525,santiago de cuba,20.0247,-75.8219,301.21,83,40,2.06,CU,1698715665
526,la'ie,21.6477,-157.9253,304.13,69,21,2.68,US,1698715658
527,hammerfest,70.6634,23.6821,275.4,80,40,5.66,NO,1698715669
528,svetlyy,54.675,20.1347,284.46,88,100,4.24,RU,1698715671
529,laojunmiao,39.8333,97.7333,281.51,27,78,1.69,CN,1698715673
530,nagqu,31.5,92.0,266.49,83,86,1.48,CN,1698715660
531,yoichi,43.2039,140.7703,286.68,65,100,2.39,JP,1698715677
532,guerrero negro,27.9769,-114.0611,296.41,42,0,4.79,MX,1698715679
533,kisangani,0.5167,25.2,294.67,95,100,0.92,CD,1698715681
534,ouarzazat,30.9189,-6.8934,291.31,17,75,1.03,MA,1698715684
535,boyolangu,-8.1181,111.8935,302.12,64,34,2.76,ID,1698715686
536,dalcahue,-42.3628,-73.7022,276.59,87,8,1.03,CL,1698715688
537,piton saint-leu,-21.2196,55.3151,294.21,64,0,4.63,RE,1698715690
538,al fallujah,33.3538,43.7795,294.09,30,100,2.49,IQ,1698715694
539,chui,-33.6971,-53.4616,287.47,94,100,8.32,UY,1698715696
540,cumbal,0.9088,-77.7915,282.52,97,100,0.54,CO,1698715698
541,tralee,52.2704,-9.7026,282.71,89,83,1.71,IE,1698715439
542,napier,-39.4833,176.9167,289.97,92,100,3.13,NZ,1698715685
543,igarka,67.4667,86.5833,255.83,96,100,1.46,RU,1698715615
544,tidjikja,18.5564,-11.4271,302.9,12,20,4.0,MR,1698715583
545,hamilton,39.1834,-84.5333,277.99,89,75,3.09,US,1698715435
546,juan griego,11.0817,-63.9655,300.15,83,100,3.87,VE,1698715711
547,vila do maio,15.1333,-23.2167,298.59,73,27,2.92,CV,1698715713
548,ciudad melchor muzquiz,27.8833,-101.5167,281.77,47,100,4.51,MX,1698715715
549,enid,36.3956,-97.8784,276.24,68,0,0.0,US,1698715718
550,tonghae,37.5439,129.1069,291.37,50,0,1.88,KR,1698715720
551,saint-philippe,-21.3585,55.7679,295.92,81,19,4.28,RE,1698715578
552,sao jose da coroa grande,-8.8978,-35.1478,297.93,71,93,3.41,BR,1698715724
553,edson,53.5835,-116.4356,275.23,69,100,1.03,CA,1698715726
554,les anglais,18.3054,-74.2197,300.67,84,99,3.49,HT,1698715728
555,faro,37.0194,-7.9322,290.35,72,0,1.54,PT,1698715640
556,myeik,12.4333,98.6,299.3,83,77,2.3,MM,1698715733
557,kota belud,6.351,116.4305,302.83,64,94,0.92,MY,1698715735
558,funafuti,-8.5243,179.1942,305.15,84,40,2.06,TV,1698715737
559,argo,37.6333,22.7333,290.25,72,0,1.34,GR,1698715739
560,sydney,-33.8679,151.2073,304.45,17,0,10.29,AU,1698715680
561,freetown,8.484,-13.2299,298.99,83,40,3.09,SL,1698715743
562,nadi,-17.8,177.4167,307.15,52,20,4.63,FJ,1698715745
563,bugiri,0.5714,33.7417,292.26,93,94,1.0,UG,1698715748
564,port said,31.2565,32.2841,299.55,74,72,4.22,EG,1698715750
565,neelankarai,12.9455,80.2575,299.28,89,75,1.03,IN,1698715752
566,baiyin,36.5583,104.2081,285.15,35,0,1.7,CN,1698715755
567,slave lake,55.2834,-114.769,273.14,69,100,3.6,CA,1698715757
568,mahad,18.0833,73.4167,296.25,53,3,2.05,IN,1698715759
569,touros,-5.1989,-35.4608,298.84,71,27,6.11,BR,1698715761
570,clodomira,-27.5744,-64.1311,288.6,74,95,6.17,AR,1698715763
571,gombong,-7.6072,109.5142,302.43,64,33,1.77,ID,1698715768
572,sitka,57.0531,-135.33,282.09,81,100,3.6,US,1698715770
573,lucapa,-8.4192,20.7447,292.68,97,100,1.27,AO,1698715772
574,canutama,-6.5339,-64.3831,301.34,62,81,1.99,BR,1698715774
575,surab,28.4914,66.2585,286.32,50,1,0.79,PK,1698715776
576,fisterra,42.9049,-9.2629,287.05,76,38,7.21,ES,1698715779
